Date,Stock Index,Inflation Rate,GDP Growth
2018-07-02,973.5609293439835,1.3159245668432407,1.5559751479240718
2018-07-03,975.9732914201994,1.343757013762656,1.670488446901656
2018-07-04,974.8559774935702,1.0892440135631027,1.9975307515024001
2018-07-05,978.4259799640307,1.1737275221433787,1.8259535272081797
2018-07-06,980.7921680868984,1.1730857650212705,1.5563908482979514
2018-07-07,980.428023523614,1.1560096898891137,1.6879384589230197
2018-07-08,976.194054933272,1.332947484193175,1.6271353711807415
2018-07-09,968.6198188098426,1.2306173861227199,1.6080422015532934
2018-07-10,966.3872440495076,1.2235485158689392,1.9457779117113563
2018-07-11,970.6692380211249,1.0496137635593248,1.4756513741472994
2018-07-12,971.739706741776,1.313541803020923,2.071756171146875
2018-07-13,965.5110128482161,1.126074160514653,1.915645938036925
2018-07-14,966.3769174774719,1.255993263026633,1.96817233412074
2018-07-15,968.303504376116,1.2777376937958194,1.657412097594949
2018-07-16,963.8842171951104,1.3860658595838653,1.7200118561841786
2018-07-17,964.652842724838,1.119117960088089,1.463369637095058
2018-07-18,964.9438863170681,0.9480487844179177,1.64506751858664
2018-07-19,959.2290348279149,1.2683849544753698,1.8487309695286307
2018-07-20,961.0179716296564,1.4300511181510855,2.0092126123562797
2018-07-21,963.8218942614975,1.373894635293944,1.5285686366395101
2018-07-22,969.2371504773739,1.2709659415274628,1.6768988126029474
2018-07-23,974.5061607375485,1.2008363814367955,1.719740155953496
2018-07-24,967.617813897763,1.3307122596637313,1.4708421595615033
2018-07-25,962.9286886981873,1.1526453800295533,1.8682698483516804
2018-07-26,965.5038650342307,1.2976357769356222,1.6052019336514787
2018-07-27,968.0727947887917,1.300547015916663,1.7109219297645957
2018-07-28,970.648033220322,1.3560209907498881,1.659610125617625
2018-07-29,989.9116906735956,1.525966003891108,1.5921322988560656
2018-07-30,992.7661432270614,1.289241596717877,1.7485910029038896
2018-07-31,998.4439714279644,1.1991036374292503,1.706878084286396
2018-08-01,1003.2139802454304,1.0644298668885814,1.126590317867609
2018-08-02,1006.4709365019594,0.890079707618869,1.0552695699872736
2018-08-03,1004.8945902787576,0.997515984998875,1.2648668284799334
2018-08-04,1008.689436381224,1.0260590542964705,1.5316853480217993
2018-08-05,1004.8253103085361,1.0145784583143216,1.2289393408911677
2018-08-06,1003.6412172748361,1.082222785311153,1.400185537305568
2018-08-07,1001.2143995356906,0.9847453048695607,0.9229175092926496
2018-08-08,1001.6237702326222,1.179090364840228,1.2325141821820962
2018-08-09,1013.1970630659897,1.0670080045996004,0.9814882305291289
2018-08-10,1003.860737103031,1.0660572659939194,0.9055769088169618
2018-08-11,1007.2920380549035,1.034197826456489,1.053087612831535
2018-08-12,999.2284586989554,1.0825063664936787,1.4393417612060568
2018-08-13,996.8687993700081,1.1494971245745442,1.3909650600572714
2018-08-14,1002.313552354845,0.9802742765366907,1.2495628387342221
2018-08-15,1002.6349524503223,1.0011756492002553,0.894421782345356
2018-08-16,997.2462285606757,1.0366146952301143,1.1617057640457549
2018-08-17,993.6697100143759,0.9324002057604593,1.2613018961036893
2018-08-18,997.0676987590493,0.985061512135631,1.2360691402390618
2018-08-19,993.4158656004636,1.0193652107533149,0.832203177627193
2018-08-20,994.4981585483735,1.1544262161790535,1.022898324719368
2018-08-21,994.7260177478926,1.0932434310079733,1.1881463414935989
2018-08-22,991.4680160098635,1.0863462892445352,1.3082200762267802
2018-08-23,1002.1877364564901,1.152077094324578,0.7617363301033528
2018-08-24,1005.3573315680801,1.0532501192678412,1.1685370992273705
2018-08-25,995.2316186347921,1.1060337831006697,1.2295716482991328
2018-08-26,996.1638902086393,1.0566651228145312,1.370884292026585
2018-08-27,992.8549578847973,1.0935235330477437,1.3395334111708295
2018-08-28,997.1171245587784,1.0087114323466226,1.3174761580851033
2018-08-29,993.1545208666149,0.8231055822801379,1.0409737929829554
2018-08-30,992.5808386592804,1.0535593818891504,0.8193614668986806
2018-08-31,995.1057750541827,1.2092621117177749,1.122351342911062
2018-09-01,999.4345510250333,1.0926215402241592,1.200326365041712
2018-09-02,993.4330689897545,1.096539748459117,1.2786909055048863
2018-09-03,991.7605628105497,1.1236130721806217,1.142109820459557
2018-09-04,989.385836254745,1.0088657590961438,1.085868164560347
2018-09-05,986.1191900918764,1.0197315707405596,1.075927929677193
2018-09-06,994.9464612932818,0.938234810456565,0.8887762506478438
2018-09-07,996.9713698480866,0.968392714397295,0.973987941289276
2018-09-08,990.6669500764114,1.0615771149771143,1.3338139051652662
2018-09-09,995.2562598116853,1.1203884437168816,0.8114883988416247
2018-09-10,1005.8670407967485,0.9860553724319,1.3229557581419704
2018-09-11,1011.0293670995042,0.9549810735148588,0.9355943691015883
2018-09-12,1003.4325172697341,1.0000527958856598,1.2650864218190156
2018-09-13,1001.0113469054029,1.0601206748929115,0.7186369981004923
2018-09-14,1007.345902651336,0.8556145183866458,1.1171808402329297
2018-09-15,1003.8075553232421,0.7703819046862762,0.8526459728104756
2018-09-16,1006.0266524639732,0.9449463150508417,0.7169465616151625
2018-09-17,1009.8998227311199,0.8779287574085841,1.0437068084821892
2018-09-18,1005.2651703732295,0.9491859802352689,1.2018943577191938
2018-09-19,1004.9675435929205,0.9852219681182528,0.8310117122813008
2018-09-20,988.7612068925752,0.9546751590976986,0.7001968079083197
2018-09-21,983.6392686859036,1.1452467534470745,0.981631047133009
2018-09-22,982.3764279289379,1.032674476460232,0.9825129342445638
2018-09-23,976.1375120191136,1.030047435961083,1.1096639255108998
2018-09-24,984.2995685387718,1.0622207144043403,1.1899189142728976
2018-09-25,977.1488616489686,0.8861166882219231,0.9881169637455012
2018-09-26,974.9486392154837,1.1039111787420268,1.3711006629588527
2018-09-27,975.6023421019141,0.992423571346454,1.0448469489070584
2018-09-28,982.8087085472448,1.0670480617241211,0.9307146987986201
2018-09-29,975.6293977913475,0.8928142766959845,0.6776865281794344
2018-09-30,981.4452165521224,0.8446241233983935,0.9474680959367665
2018-10-01,981.4963818572203,1.1487762639102836,1.1336845052411149
2018-10-02,976.5888386019806,1.1046282507175325,1.393022853579636
2018-10-03,978.8993559732969,0.9767821426720298,1.2934586191367128
2018-10-04,979.8946544511642,0.9800209899803114,0.9650880699968185
2018-10-05,976.8935700653702,1.1795307765492578,1.2354127716055494
2018-10-06,977.2425804903204,0.948046108821048,1.3352681286691528
2018-10-07,975.3160125060116,1.2312545934333772,1.5065681662009085
2018-10-08,975.8835992322678,0.9769252246429939,1.3784626878061539
2018-10-09,979.194252604873,1.1308264906686192,1.3531312251856376
2018-10-10,987.1243366855998,1.0341254505328823,1.2129790932463747
2018-10-11,980.9352591914655,1.1273060412160152,1.278624295408032
2018-10-12,991.6004260647469,1.0125758978963615,1.4508628744645737
2018-10-13,981.8399870671344,1.0507080075005515,0.934406414827412
2018-10-14,981.0810615919564,1.071079215647353,1.1310740288799508
2018-10-15,984.0226476243794,0.9667685525296336,1.046448144572094
2018-10-16,985.4276069630545,1.1410697326497934,1.2767925180685669
2018-10-17,982.3141093639515,1.0156659414606224,1.4470063294534996
2018-10-18,981.2734981121652,1.044127306573779,1.0815670369791273
2018-10-19,978.808493438871,0.9675523606469296,0.7229010208294544
2018-10-20,975.86166965415,0.8107539322282498,1.118517745318448
2018-10-21,980.109680139255,1.047884521847764,1.3836566407268234
2018-10-22,981.8947575690803,1.3082488402690724,1.308487874913318
2018-10-23,978.430209592777,1.1454477268975831,1.2865991438854572
2018-10-24,982.9282089699433,1.0650612601343414,1.1449632339484461
2018-10-25,984.4647065743263,1.040698215186954,0.9451557470793848
2018-10-26,988.5290171685211,1.0692338873889855,1.3040207586482355
2018-10-27,991.6771613781392,1.1216992096253018,1.034105532316417
2018-10-28,987.5321863235288,0.9489060165768963,1.6377812409994332
2018-10-29,984.7312811225439,1.178419467574668,1.3150633359942452
2018-10-30,988.4677491481602,1.1385254296519052,1.0848322338125518
2018-10-31,991.5196004753276,1.1388058706785742,1.0786848448456163
2018-11-01,991.4150925055069,1.2938475738809725,1.7314111586772816
2018-11-02,992.0017294220507,1.2519616657693988,1.7020996155956494
2018-11-03,998.3900539009929,1.3172861235966817,1.9733667551059901
2018-11-04,995.4321969568138,1.3091814133741375,1.7872832339488085
2018-11-05,998.1676838626639,1.2145959289058974,1.6036736522182937
2018-11-06,997.1567206004945,1.1926398227103097,2.1280881370311557
2018-11-07,996.0683145843584,1.2601856295261984,1.7598616663040438
2018-11-08,1001.5621988442944,1.4049020151495184,1.9037679351937786
2018-11-09,1005.6892805892345,1.1260892924346098,1.6283546985110475
2018-11-10,1009.7568287692377,1.1032474734247557,1.822623125548904
2018-11-11,1016.2842228050093,1.2664760841236515,1.8122219982286383
2018-11-12,1016.3892420131731,1.2550887701856015,1.3720701415807688
2018-11-13,1019.7990068696479,1.2673341664370406,2.1530550220921274
2018-11-14,1018.2476730866806,1.2743953197908497,2.0081288921845086
2018-11-15,1019.8685048491228,1.2276797745365193,1.6705609367708019
2018-11-16,1019.2177895772844,1.398986343860208,1.5295460519088282
2018-11-17,1019.702769402248,1.0899096021523482,1.8195123227607097
2018-11-18,1022.6785545294326,1.1671502975219752,1.7673395398828786
2018-11-19,1018.5874511132653,1.239674523985095,1.8211337897126452
2018-11-20,1029.0493874916924,1.085681118884583,1.7883154792388172
2018-11-21,1024.019300584194,1.2324145595567926,1.8512481978611846
2018-11-22,1017.9483575202554,1.4161470165728016,2.0394611398783606
2018-11-23,1023.7389118877556,1.252088648829596,1.8636206410257286
2018-11-24,1027.6972253575705,1.2730700905718682,1.540068900218011
2018-11-25,1030.8178244428311,1.1239835234827418,2.0225125705424896
2018-11-26,1033.9595519891525,1.188363859196052,2.0781229126976566
2018-11-27,1033.898318124918,1.2124803619676061,2.3804113469024166
2018-11-28,1029.412046267489,1.2182284903243763,1.5253011933520797
2018-11-29,1029.7910690584574,1.3781643795003766,1.7985764026300544
2018-11-30,1026.405260500897,1.3057691060725123,1.333580259362202
2018-12-01,1031.2808591679857,1.3888542043062966,2.6106298312758414
2018-12-02,1030.545572260475,1.5246504778432002,2.390359940366645
2018-12-03,1026.4180862765124,1.5498221748496783,2.8846891589649903
2018-12-04,1024.8111570682474,1.6140149038521265,2.3450770059962833
2018-12-05,1026.8758143396255,1.658054068656837,2.1621633924065473
2018-12-06,1024.0571915756057,1.398490580817213,2.405747251859496
2018-12-07,1019.9460895977735,1.418914248878966,2.104902445756572
2018-12-08,1021.1645256552331,1.3742422141085382,2.650219890901462
2018-12-09,1022.3893585107767,1.4765980140893016,2.0869833907487356
2018-12-10,1019.854642633921,1.5466358374446332,2.5056915162366313
2018-12-11,1017.4994511058294,1.59873345165891,2.08443763602876
2018-12-12,1018.6597007926176,1.4924048976357476,2.435940439092671
2018-12-13,1011.4192790851309,1.4680152476745154,2.8286756311609063
2018-12-14,1004.3819602132482,1.5151757992248738,2.5721295782871585
2018-12-15,1000.7897391069861,1.4164857098369974,2.327301279007013
2018-12-16,999.7225033484268,1.7089538721694773,2.4937593022121827
2018-12-17,1001.2770411764168,1.3392338972881939,2.503603374408889
2018-12-18,1008.6538222611646,1.5184740578895721,2.5945260691686807
2018-12-19,1012.9421203771747,1.7023606219229637,2.226628327343834
2018-12-20,1012.1424277273576,1.5006799844559995,2.6185134547694657
2018-12-21,1012.0473466878441,1.4809960964998503,1.9591216736794443
2018-12-22,1007.0346998646551,1.464255457718957,2.3740230895272374
2018-12-23,1006.9421341846931,1.481960831823759,2.4023452315096905
2018-12-24,1005.4988409900924,1.6372848474676527,2.6266653652142473
2018-12-25,1007.1124337917829,1.278813808867049,2.504526170535373
2018-12-26,1002.9762790740212,1.6533433701296323,2.218887389228742
2018-12-27,1005.5730116452271,1.3576042847549852,2.3030013748365965
2018-12-28,1013.23670621024,1.4733347670765582,2.539736001909481
2018-12-29,1012.6929054679557,1.4570755579701336,2.4841865316270884
2018-12-30,1014.7014640784504,1.5588553269770717,2.38417517807285
2018-12-31,1018.152184037006,1.340187564811625,2.403833242097604
2019-01-01,1016.1460816775768,1.7962172666081944,3.389233599431858
2019-01-02,1017.2665440866289,1.9524309623286853,3.146461485426157
2019-01-03,1017.3295060905378,1.613682599540719,3.2323817511941852
2019-01-04,1017.817886583282,1.7689706167610395,3.6839873176161086
2019-01-05,1013.9528376640047,1.683801782220339,2.9652634726232154
2019-01-06,1014.0753885352993,1.7925887206193036,2.879631453685068
2019-01-07,1016.5653799915267,1.7519147777415751,3.4067179329597215
2019-01-08,1023.8210980305018,1.6858513090955691,3.114271387741179
2019-01-09,1028.617452160928,1.7987872284871074,3.186352494451476
2019-01-10,1039.3833644484857,1.9304348109786744,3.0937687243737773
2019-01-11,1035.5466266340454,1.73090962082727,3.1980399718464976
2019-01-12,1039.9082298176488,1.8219757942148183,3.5697076224192683
2019-01-13,1040.8249398463406,1.6206727042128837,3.4104256917236238
2019-01-14,1051.7739545124289,1.6543563623181992,3.4224447023773954
2019-01-15,1047.732463085653,1.7972406277880377,2.966754588841471
2019-01-16,1043.5338538747492,1.8984116028535964,3.019769252689426
2019-01-17,1040.5368906475292,1.785561334878566,2.6821842681029144
2019-01-18,1029.9174120259802,1.7186941969476845,3.088123835783449
2019-01-19,1027.2886369175762,1.7499291405423354,3.441340637277132
2019-01-20,1023.4929736098079,1.6249592266030282,3.353389303149674
2019-01-21,1024.244942542189,1.8104515326355366,3.205697347409575
2019-01-22,1025.9537224210746,1.8382333062323408,3.2455399432563894
2019-01-23,1035.3345766171542,1.704790966716692,3.112222891484919
2019-01-24,1040.0866958080844,1.7029957852240498,3.2909517764803566
2019-01-25,1037.2021775297724,1.7765878229652048,3.403175655896123
2019-01-26,1032.7101041730305,1.7063280263959404,2.9268226425179056
2019-01-27,1035.169700030563,1.7433867385374178,3.3099295375674695
2019-01-28,1028.5685339954598,1.9599721789166515,3.4364869741909336
2019-01-29,1037.7258278247316,1.7252974299254002,3.166979942207326
2019-01-30,1043.623028428338,1.7141659847978779,3.3901401224241168
2019-01-31,1041.2771501678146,1.685245819436484,3.8129308888945106
2019-02-01,1032.7114775223602,2.0074318990422126,3.7781695470792798
2019-02-02,1039.4808393931871,1.914890284570409,3.8776995156777225
2019-02-03,1038.908140166924,1.8680753980600766,3.6514266889443796
2019-02-04,1045.0972217267915,2.0651431051195206,3.835288338197068
2019-02-05,1037.1250834328196,2.074973002343583,3.891092430673119
2019-02-06,1034.1282083180508,1.8729703453183486,3.8380065737306857
2019-02-07,1034.1544268166417,1.7463587067561575,3.5950990417348865
2019-02-08,1034.3893297854654,2.0337640708759115,3.8403104599417484
2019-02-09,1032.1390024280693,1.8645497193162188,4.091477293420185
2019-02-10,1035.2532520898067,2.012075261808496,3.8887652585795633
2019-02-11,1029.9151499428938,1.7360023201210355,3.991435543491026
2019-02-12,1029.2032525177872,2.02227243572215,3.7516357116741323
2019-02-13,1029.8047306763467,1.811895508964141,3.9490181535614
2019-02-14,1032.3769248466403,2.0060891137988714,3.854891673319963
2019-02-15,1035.9349992370849,1.9344400086758626,3.608855959739212
2019-02-16,1030.3117887778956,1.8376187599525546,3.862742306636433
2019-02-17,1022.6412179242175,1.8923090705995411,3.6006987729885958
2019-02-18,1029.02960203371,2.0016445475878895,3.6724620506996994
2019-02-19,1030.691172093608,1.9436021472037426,3.8369037671351327
2019-02-20,1026.9487394108253,1.9914539999394676,3.858486960352683
2019-02-21,1034.7044992884378,2.1306567603437676,3.561191612661232
2019-02-22,1035.2828724599021,1.776588540721114,4.009835259913233
2019-02-23,1041.1793583802212,2.0947339593890817,3.9134393613367524
2019-02-24,1041.5169507872718,1.9434482956445405,3.658092418554481
2019-02-25,1051.8206904116817,1.8431342970599063,3.4915211463868228
2019-02-26,1060.5973946238978,1.7999813393183202,3.770057189860372
2019-02-27,1059.3525738815024,1.9141006628145159,3.709849362904426
2019-02-28,1064.2104286362742,2.0251777130846653,3.8216661970872625
2019-03-01,1067.4373083842,1.9872450879622465,3.9273766677688866
2019-03-02,1074.2804661718617,2.1511154930247347,3.598508627850998
2019-03-03,1069.455848868961,1.8548824309948442,3.9223306123397683
2019-03-04,1072.8861061689533,1.9987911052153946,3.9388761777863373
