Date,Temperature (Celsius),Humidity (%),Precipitation (mm)
2018-02-05,6.20478237680609,46.030146373621896,27.582165939753153
2018-02-06,7.806305881711349,44.50513810571448,21.136947375532564
2018-02-07,14.936467957023478,34.47445220153832,19.834394650701302
2018-02-08,7.7919355419334435,34.256681308536,25.08426189118208
2018-02-09,19.75887356278424,39.33135070319043,22.220962288615763
2018-02-10,9.739794481572385,25.504642996073194,19.971269245461013
2018-02-11,-1.7302913522516565,34.75369508252053,22.738244216359522
2018-02-12,11.000982720118012,25.0,19.495476682906165
2018-02-13,9.30028278222735,43.883669235791935,31.32262251265389
2018-02-14,14.002923074493024,25.0,20.817796959892203
2018-02-15,11.079174881221933,50.8219714750655,24.75178706851367
2018-02-16,7.1795256132104655,32.82193854016888,21.18824098397689
2018-02-17,1.9082686026726305,34.34249356309639,22.991062555234915
2018-02-18,7.142002889882303,30.51848094441017,23.276627065597758
2018-02-19,4.091269781199836,34.252695669036186,20.3424510732283
2018-02-20,5.597389550367465,51.656245057750596,36.7845437393699
2018-02-21,11.598403873111671,25.0,26.781734961379474
2018-02-22,17.15989820876693,50.91792809362278,33.34598017214668
2018-02-23,10.937944483923118,41.86795429347641,30.581268063359754
2018-02-24,3.1387185599932543,26.757430694856602,23.875780137605148
2018-02-25,11.49401875915772,28.414908192712637,32.06768497203579
2018-02-26,15.40634758670553,56.27277938755144,19.78378537045435
2018-02-27,6.525762280718858,30.39500410246946,20.411181548845107
2018-02-28,9.055368308809214,28.658173098066296,19.55191790412293
2018-03-01,9.948951976845528,51.90678513877951,23.967660434015436
2018-03-02,6.100344703504311,44.26146086496175,24.460651458971093
2018-03-03,13.414821046261384,31.83927424194804,23.58280221604413
2018-03-04,9.716507077278147,43.727657804548336,30.82278932620467
2018-03-05,12.565974366846143,31.6470139942587,24.20613499764935
2018-03-06,6.177140074228165,53.25611691213326,23.649014200671246
2018-03-07,8.57281192914894,53.20517855409962,25.91203541603873
2018-03-08,14.516715559951876,48.25527529928927,22.759490739103143
2018-03-09,9.184540502893558,46.895721292288954,30.102417978873657
2018-03-10,19.826604504370557,61.23501678376391,22.387379344056544
2018-03-11,9.335854197749342,43.96412566479694,43.6707316979366
2018-03-12,12.598868986845925,32.4927244995586,29.397418881207557
2018-03-13,16.27895962844147,49.15045925277553,23.10769720252943
2018-03-14,4.663876381184306,65.86047049537115,22.02768710187968
2018-03-15,3.0904896793113874,35.196684943689014,30.44948388743063
2018-03-16,4.404199691647976,42.07390657929353,28.13547953693522
2018-03-17,18.48245791943843,50.197197990099845,28.528314543939995
2018-03-18,9.54640126980432,45.83781597485244,29.376072630217568
2018-03-19,25.23193139715861,36.89785351640807,22.38464632756898
2018-03-20,9.754018298629747,58.28336525123486,24.219463362081164
2018-03-21,13.631402533788734,70.60893831480432,22.61575052302225
2018-03-22,20.55164402757065,49.713411662331865,31.942647858291114
2018-03-23,23.003055661495242,39.054776271978525,26.88150595856187
2018-03-24,23.410645027363692,32.94898669896311,24.009094006256504
2018-03-25,19.27452351781128,51.36122980489978,22.328340329023913
2018-03-26,18.481589913327984,60.162841331059965,23.86244175205177
2018-03-27,16.451507122664825,54.2180377498216,23.966571065920657
2018-03-28,17.507273570373513,49.78428338678556,28.539378919788703
2018-03-29,10.98512676283067,44.25721058021016,27.0744467946301
2018-03-30,9.774630120628014,39.5695145573497,32.91125956200757
2018-03-31,13.97229425397818,59.179481140043805,25.19533066688155
2018-04-01,13.260749089518914,60.310069040427095,19.957370043766286
2018-04-02,11.966992198999117,36.054982650633335,25.566139797271774
2018-04-03,17.835475510802816,67.75011554906594,26.472471841073094
2018-04-04,19.2494068087708,57.9313756379625,23.43994555011792
2018-04-05,15.033185513188986,66.5250148451877,26.689957909295597
2018-04-06,22.09599086455602,39.4456381068919,22.724581733240164
2018-04-07,9.11599464630439,39.54593844059039,23.018902269575108
2018-04-08,13.971144457532514,52.05114351991887,22.109579045230912
2018-04-09,11.469224947626142,58.904704789118554,19.44924694563934
2018-04-10,5.833433084205948,72.17583503849413,19.891345251648104
2018-04-11,14.864368826597357,61.607699778389325,19.480176482154043
2018-04-12,14.779558995762338,52.45407445111709,24.37915583032652
2018-04-13,23.064929543551465,44.95043972798856,21.207491619664275
2018-04-14,18.759975444189397,67.8466254363118,22.872693961359726
2018-04-15,10.592062979928263,46.231272043857075,31.22683572491865
2018-04-16,25.089375966806486,72.49391255569186,20.754202190605266
2018-04-17,22.028825753279076,53.69545081915927,21.961917950102137
2018-04-18,18.937710280836612,72.7743334971181,26.36425381338169
2018-04-19,14.99717843216973,63.986161886844336,20.619533860275745
2018-04-20,11.433584996529824,56.15432674300848,19.721029468439657
2018-04-21,14.469727148563056,52.65682274943331,21.03120959512406
2018-04-22,21.873274164569214,54.7672605155204,20.199549868189088
2018-04-23,25.95001550415123,62.784082907516904,32.5952585050919
2018-04-24,24.3396301686771,59.59605746900649,27.57494347811162
2018-04-25,14.274262479441369,53.208930806367825,24.33797902829143
2018-04-26,11.214280946244509,57.81223512601438,29.578106728292838
2018-04-27,17.609412381617283,60.574752012818415,27.460352779391556
2018-04-28,8.154145002736298,38.82097766401047,20.35298545748197
2018-04-29,18.70228196592044,65.00821739763127,30.47457510186658
2018-04-30,16.437266234022715,50.9463988190906,23.196007585519634
2018-05-01,14.932660051657018,49.526195536181476,20.236741456517827
2018-05-02,9.37561175825796,44.500794881517756,23.321213246431157
2018-05-03,20.00212690703502,43.74881912581377,13.913653582091591
2018-05-04,14.854329904575302,48.44553856765926,12.582960800619253
2018-05-05,11.750659900919269,55.22081412571234,13.293433730696904
2018-05-06,3.3200391324590246,82.15334274928549,14.78528846374307
2018-05-07,17.62357192733668,57.67037691066439,20.519148633194725
2018-05-08,26.700884912539692,65.01376880301866,21.856724859399165
2018-05-09,26.223081887437527,67.54682470117731,12.034882045908251
2018-05-10,15.707136110113508,65.15703216911304,15.574380796692777
2018-05-11,15.056055744684784,63.37491899737161,14.701366604593355
2018-05-12,20.484147536427837,52.49797064835516,13.25583669137912
2018-05-13,13.220165405942868,79.2602974891912,12.638401957728233
2018-05-14,19.791519262804,83.12163897420987,14.05954289931216
2018-05-15,22.182073913111324,48.52025081285732,26.315605613455745
2018-05-16,24.55409187375423,55.40220973177031,13.95191901440737
2018-05-17,17.985044061462098,63.13852087085195,15.657264028800757
2018-05-18,17.532464920699105,56.58382397737542,18.07043488440427
2018-05-19,14.224565686976781,71.57986239609065,14.25987249483481
2018-05-20,14.542342806259203,59.52689551755991,29.8389906914585
2018-05-21,17.605232466400995,88.74797320477082,28.41004932270699
2018-05-22,20.633948692918796,79.28905643984302,13.450306474961025
2018-05-23,23.42314599897466,69.79381055796686,15.438296392319234
2018-05-24,14.896032995141127,78.22075334937031,13.789652300395232
2018-05-25,26.43067444504104,79.29101518172513,13.676248381905406
2018-05-26,17.665512320690226,62.871935211116494,12.18792238882761
2018-05-27,18.966783460866733,60.62689503301089,16.702460354912965
2018-05-28,15.388638136098994,69.84639315869337,15.492598164148191
2018-05-29,7.0531550383812185,77.95543604958449,12.26425543690196
2018-05-30,23.642822659251266,71.00198798506729,13.633129605051845
2018-05-31,22.953630456745145,54.11190511572473,23.9443047554467
2018-06-01,17.90816096750603,62.12226814432495,3.369302760710388
2018-06-02,19.693709246605643,69.67756339966331,2.7826543049273513
2018-06-03,21.98097452555064,69.92553248620425,5.361360547368184
2018-06-04,11.629634648148514,90.67060420929734,23.220184913076302
2018-06-05,16.836745716716933,57.34637486437343,3.3857240677986336
2018-06-06,23.4915344107565,76.52127714804988,7.5757750514864695
2018-06-07,13.28551971426689,86.61368565182424,9.169438131197317
2018-06-08,21.06006349374295,94.69224220754577,3.3566658616790317
2018-06-09,12.843220382315163,68.18696214724103,8.513744642461583
2018-06-10,21.990680951767278,77.39640521614868,4.292613996321522
2018-06-11,19.51126892355443,78.42885264746556,7.00251873865886
2018-06-12,11.643303919749059,74.9331503975988,7.019189135688194
2018-06-13,25.570685620165584,72.23489239189405,5.8369262497617465
2018-06-14,16.10059392065656,77.82601878627145,2.4731457940581074
2018-06-15,15.747387716675156,48.38461569484163,11.018223971231489
2018-06-16,20.82512726602381,80.7664564324628,3.934051468336986
2018-06-17,25.58763093550222,75.44408120007917,3.0321605330377857
2018-06-18,14.786027890456301,72.19193195077676,2.2081487989717288
2018-06-19,20.1927573871189,95.11750239113941,6.46889202297292
2018-06-20,22.046188723666816,68.1295433199567,7.6592586713367465
2018-06-21,23.3839079592593,71.07591321063003,2.0836347377923556
2018-06-22,20.81538581146953,95.24776536118983,5.588152922747445
2018-06-23,18.111360266746498,67.23493146312312,3.284120735274791
2018-06-24,15.820392114064244,70.27544024599212,7.180621707738463
2018-06-25,20.399427838343158,74.52510742037313,2.9580211126956715
2018-06-26,14.61689925177264,84.61917886412652,7.871062637838598
2018-06-27,5.3782478073206335,78.5040192766817,4.444793504905512
2018-06-28,22.173724634535482,63.71157279874846,15.801719089021539
2018-06-29,24.515044245028793,71.52562892003273,2.7397220671963973
2018-06-30,8.183670995385565,70.98089919486495,4.085662169975862
2018-07-01,14.951161271174115,76.48698740060733,7.397778574815012
2018-07-02,23.09558609974979,81.71999894659272,4.930951985753623
2018-07-03,30.28581052165325,81.84357961671635,2.4916685358049744
2018-07-04,20.099338577974855,60.09894459161255,6.50836314969255
2018-07-05,16.350910907601474,88.69357782456494,2.6061863047804223
2018-07-06,19.070518019269468,80.77251351459854,0.4974203631961114
2018-07-07,26.851976407441597,92.28233965268454,3.9493381965674548
2018-07-08,16.738887527488608,83.06671949828583,4.228602949030265
2018-07-09,15.962383184056574,89.82319187148015,6.6156147728104795
2018-07-10,17.53278185125295,83.65813677560237,7.511369297625291
2018-07-11,15.166534993789842,92.63514435202055,3.37561612597262
2018-07-12,20.531731502917555,84.57306469120991,3.53387213824214
2018-07-13,28.025498514361757,78.54653265756743,2.986650402585571
2018-07-14,21.499754503459187,97.0,5.929767450943375
2018-07-15,18.60336947471685,88.75862397117179,5.852161920941775
2018-07-16,18.385387843780922,85.77311241581384,1.5276728513644038
2018-07-17,12.006327236385811,67.43744399355806,3.370486745536267
2018-07-18,24.214198787482857,67.47962422309917,2.9056628469830716
2018-07-19,19.3843658195828,83.44944772659827,0.4321890403454782
2018-07-20,18.8445892799266,82.13446583606435,2.86344653216147
2018-07-21,35.68450083850091,74.6923459793132,7.560541369019575
2018-07-22,21.183240876870276,82.39506178221033,7.118528926582937
2018-07-23,15.899575789123723,97.0,3.441152500887533
2018-07-24,17.49434142440447,88.23457725760842,3.337530265172047
2018-07-25,25.334502378893575,70.01410010624126,7.953801971945023
2018-07-26,20.12331888280196,80.4500312559839,7.465015492820248
2018-07-27,12.328821121060532,73.65368023385014,2.55418806354879
2018-07-28,24.078153776324427,77.96185234457977,7.97462781474101
2018-07-29,16.10164350488626,77.83547223142732,7.123420919478999
2018-07-30,28.76776731811787,77.32521151712781,4.021510769305336
2018-07-31,24.758995989054526,69.67760352178523,2.113423566725931
2018-08-01,17.078189274803343,81.0769423377351,10.043300665012527
2018-08-02,25.67449277995854,76.86917748334416,14.050758739148648
2018-08-03,19.561873230083034,53.299755417653145,9.093421631196076
2018-08-04,23.438224715357023,97.0,13.96638928042474
2018-08-05,21.54836061831049,93.71155203925242,13.352333531098349
2018-08-06,14.841836657654547,79.1714559512369,8.458720317359818
2018-08-07,15.80338116431576,83.23045114921213,10.07663900417493
2018-08-08,24.117035688149237,71.43069639204221,5.860727688371766
2018-08-09,17.238051088010145,97.0,9.961441634839959
2018-08-10,16.83698055159843,97.0,11.120286547752485
2018-08-11,14.021508262091146,85.01212863735728,14.828722768446719
2018-08-12,20.855622253875936,93.77412838441941,13.02842653965367
2018-08-13,28.98936917267423,85.38246529553342,13.779707336394615
2018-08-14,13.276814049488223,70.35025693220327,13.922007057376664
2018-08-15,18.671930954947726,79.68432318442372,2.741038955125859
2018-08-16,25.54691722093901,85.20400753288202,12.823570590488652
2018-08-17,18.021218798104115,79.41854101946238,4.190232019446157
2018-08-18,20.61353150243654,81.85388925094438,10.333836147006355
2018-08-19,12.970592122972278,83.19993808513513,7.401381812246772
2018-08-20,20.35362808792257,83.375762687165,11.82833145374492
2018-08-21,17.20455493102997,84.7748437158392,11.019728562480847
2018-08-22,22.995766024893005,73.71101141523329,11.929040908980305
2018-08-23,23.92954765086862,77.20879117880433,14.234433599062578
2018-08-24,30.864604024791248,71.59208334155352,8.911699060359751
2018-08-25,20.737792795258848,94.27213319262145,13.672621233857456
2018-08-26,19.390128035500695,63.49063419089037,15.197425670285329
2018-08-27,18.653271706753955,96.13320323666336,10.135664144212402
2018-08-28,15.834412615417275,97.0,14.345840224564657
2018-08-29,19.210253320193313,81.66708250689108,1.215092339322256
2018-08-30,15.957119323491291,58.698903092423585,0.06730398825134465
2018-08-31,18.191431975940006,81.15561065608516,3.0029586525195633
2018-09-01,23.85083023903803,84.1623708311397,15.688563017513166
2018-09-02,12.142566339117852,74.73077764659803,17.922113423140278
2018-09-03,22.785836200641768,79.71417213208437,4.822382713340552
2018-09-04,23.581917167249884,97.0,15.205308614734694
2018-09-05,16.314638512105873,91.5659580576331,0.9957899193897184
2018-09-06,6.2030936176465925,75.69177570244157,1.4313226193489719
2018-09-07,13.679399652900582,68.97919692744702,8.413064914102906
2018-09-08,23.1083852601217,81.69982727348962,16.2561196591392
2018-09-09,16.412743662983782,82.84728343398992,15.568540339506532
2018-09-10,11.43301990457373,89.9527319528288,8.476366737609602
2018-09-11,13.806886422777234,79.64349922051292,16.094268842846414
2018-09-12,20.433881312669982,90.11462534306622,17.071406918521227
2018-09-13,18.86326676742579,97.0,13.93131503969886
2018-09-14,14.83256126764506,93.15167657063213,4.243532645964791
2018-09-15,14.089535216578879,84.5098550058879,12.045872011210314
2018-09-16,13.860122389916436,83.15034651696135,13.779438317821722
2018-09-17,11.100946179081781,81.40326910778862,17.488859013253386
2018-09-18,23.682795468762723,96.76159774792279,13.227346422411411
2018-09-19,13.886078481284114,78.66428238670954,5.052848739231585
2018-09-20,21.47408914180624,85.36891352461551,17.24539706678868
2018-09-21,22.88435251542311,85.40497794313708,14.347523375092482
2018-09-22,20.15767066031105,79.84851414205149,7.506956810496028
2018-09-23,12.89523498704993,71.11210436704616,11.24982875823165
2018-09-24,16.958092205614154,88.03395748020458,12.029627873491634
2018-09-25,14.703462185017337,84.15867655720423,11.93856221887755
2018-09-26,10.189831155629074,89.73267866506227,15.772538288425254
2018-09-27,16.212947490337765,79.35288531232561,16.262189578664525
2018-09-28,8.577681810119238,96.85277554786865,9.713127463701438
2018-09-29,20.29193521582706,75.82956199137567,9.693359004564856
2018-09-30,11.910045959143527,97.0,7.910249763160426
2018-10-01,15.117470481507755,67.01761259747684,3.09742826650559
2018-10-02,15.405605898763651,88.78562664412212,11.740041891024251
2018-10-03,12.571099669219166,89.13325949534993,11.839586187932774
2018-10-04,16.674524351849715,76.36149139979047,7.315758414146334
2018-10-05,11.240949906427701,88.49619818947448,10.071912701249769
2018-10-06,17.845358863945137,96.97973436342119,9.267754833131185
2018-10-07,6.631378883036928,61.945745266685634,7.377410700917746
2018-10-08,13.86459026257763,89.06787010020288,4.283890693954936
2018-10-09,22.79777213947313,59.03131000359605,13.258096040000499
2018-10-10,7.970934597671754,74.22807982993037,12.96582413205099
2018-10-11,9.452369412107018,97.0,14.827027879751968
2018-10-12,15.278185266098124,77.89969098704204,11.003437942641597
2018-10-13,13.473165201614677,71.89079786210446,15.137487554634486
2018-10-14,14.194085465185148,81.55944465271914,12.187473334778224
2018-10-15,14.75162765000487,97.0,11.409035147253142
2018-10-16,15.343144745111374,65.03189020743159,13.632354774116159
2018-10-17,17.580980474279567,72.73629394728277,10.852345424957894
2018-10-18,13.943627023857834,97.0,15.165632765181398
2018-10-19,10.549416772756754,97.0,15.130190579274824
2018-10-20,14.978873975089682,81.90015095758402,6.673751227998091
2018-10-21,20.97485503256257,70.43332847181928,13.087582954650047
2018-10-22,10.670866393909487,97.0,14.641062869201631
2018-10-23,6.319138724850323,97.0,11.627240134293693
2018-10-24,16.58410960978726,89.26472372943958,7.9722683734600945
2018-10-25,10.302902951045029,74.22946566354281,14.104918058539255
2018-10-26,-0.10324429930418333,81.73866383313882,10.444409982406306
2018-10-27,14.851709348990774,80.49806653271955,14.874452930739285
2018-10-28,7.791671217541397,85.28014193387952,15.055182596137223
2018-10-29,9.868581408796253,96.34886588997875,11.530963372561166
2018-10-30,11.833320529887171,90.49751545374977,11.430955862215061
2018-10-31,10.977334667810847,70.79135875756577,10.247820834665692
2018-11-01,13.422770088894742,95.18914970396402,1.5251971854165873
2018-11-02,7.548022289324582,84.41187391223698,10.617785043499955
2018-11-03,12.140205793196184,88.00489005157654,4.368544403848228
2018-11-04,8.12545676555769,95.65064337887577,6.049901429470115
2018-11-05,12.965057822494538,69.71776913426085,0.07173010133657698
2018-11-06,12.194971290234443,80.3209980713173,6.420742672819323
2018-11-07,4.287393324585241,75.20774739158757,5.110082843633503
2018-11-08,14.240286267885061,64.68410614407998,7.5914741570816595
2018-11-09,5.975694625438392,83.66758793499062,7.871611952292637
2018-11-10,12.54029579079681,97.0,8.436899616343
2018-11-11,10.18030861925304,61.46747530331534,1.038838210575305
2018-11-12,17.37803756028804,79.37544807868917,2.0467863360033007
2018-11-13,6.912429872260202,85.9311144727442,5.3707017776743
2018-11-14,6.125221552538347,80.58134034759394,7.048467319289465
2018-11-15,7.616170095433484,78.04160626483566,7.149396292135738
2018-11-16,6.03826038990792,66.00052002664289,6.559970054367091
2018-11-17,11.39420036752372,81.13782972352416,4.016046758433436
2018-11-18,-0.847278427587586,71.05709645521986,1.7307535611161304
2018-11-19,1.8051103477956687,56.53780212695996,2.6030482515160163
2018-11-20,1.573231645518705,90.19274725976963,6.357938693055029
2018-11-21,11.501995951750146,87.6380261473768,7.490517492781523
2018-11-22,15.141236507400233,78.37567190060739,1.3049129756238766
2018-11-23,5.903147141159934,79.95226893989366,3.9588475903433524
2018-11-24,5.418032202766486,88.20474248745006,3.2698476398128333
2018-11-25,6.448685308691693,79.5025944206186,5.279810672339752
2018-11-26,11.743647898510767,86.09461907460022,6.576693538629692
2018-11-27,1.1328829866593155,73.87249254256614,5.799929353384447
2018-11-28,6.7964584176582425,89.75766365601055,0.9090907612164427
2018-11-29,10.315151299594259,79.63385146247542,7.927509601395988
2018-11-30,7.7787807042593675,78.15235347888975,7.383098038800129
2018-12-01,6.054973985317458,63.29475076756131,2.235471884762598
2018-12-02,9.945674072454416,78.6461516183746,2.2079072595864573
2018-12-03,-8.742706144877179,67.2359953366772,11.671015168078288
2018-12-04,7.9954900022667825,68.94940507385756,8.081203058503437
2018-12-05,1.1680518444461963,66.95291681811912,5.2139229720644575
2018-12-06,-4.8827461754863615,64.21653418886996,2.5147845922390615
2018-12-07,6.658102994997295,95.89659446411345,5.382589828986161
2018-12-08,10.801750521686317,87.73007153844347,5.207251660471851
2018-12-09,3.0772916237264254,93.38597718490212,2.95097356400112
2018-12-10,8.359704450525943,61.716811336280855,4.844495656511614
2018-12-11,11.487254173572781,74.4196140461474,4.54168307291603
2018-12-12,9.83071252669058,60.53118863923005,6.7836121645656675
2018-12-13,11.285999060142592,66.26639563231647,7.040572680204555
2018-12-14,6.626621393756963,63.797063247900155,2.2318116201026688
2018-12-15,3.1227436367732566,85.12708913989471,4.3469200232753025
2018-12-16,-5.434865510434215,68.51981390792909,6.915624973913637
2018-12-17,1.1738484573373098,82.91472971602082,5.497197263038943
2018-12-18,-1.9830528341470566,78.01895364920301,11.706747265877189
2018-12-19,12.916747536437766,94.75894208958923,7.374873820274985
2018-12-20,1.0113059341822992,56.67094249829388,2.8892643438365315
2018-12-21,2.33532000867136,83.7985866862314,2.365912181281199
2018-12-22,4.305156464871597,82.40959114540652,7.141970735544451
2018-12-23,1.59406076790867,60.9484001491922,2.1343453633369673
2018-12-24,9.679520749469624,80.48862540033869,6.4067368890364484
2018-12-25,-2.0808534642071788,73.51196221409567,16.086277276935753
2018-12-26,1.8334819362768253,67.60710733810063,6.283912227887717
2018-12-27,-3.0239206960353187,61.37202912881312,4.4565034611195316
2018-12-28,-6.083743751560867,62.14798029011319,7.154135789224904
2018-12-29,-2.7145783314097325,89.56308348685616,5.064779870255451
2018-12-30,-0.013044047468286135,68.79589566800537,5.944071802881596
2018-12-31,-2.146511122586306,76.33271010701351,16.190635731164992
2019-01-01,-3.039964961595512,25.0,14.439637636750934
2019-01-02,-6.437320195242475,25.0,28.24545930753377
2019-01-03,0.3508409413991836,33.15177784085471,23.787880918849595
2019-01-04,-6.585169637700097,25.0,13.089481304702248
2019-01-05,4.910724478538622,25.0,12.359420776515783
2019-01-06,1.6945921091375917,25.0,12.53112667740815
2019-01-07,-5.833491950008793,25.0,12.091949439236167
2019-01-08,0.08000315079707998,25.0,12.49602505827877
2019-01-09,-1.963052443283654,28.02157351633722,17.744374362885836
2019-01-10,3.5651685268448317,31.286061917544007,12.369248134732134
2019-01-11,8.842987226459709,31.99953770050912,13.92078594147434
2019-01-12,-7.063828399280025,25.0,21.317630200486384
2019-01-13,3.0583105381709754,25.0,12.117735015903556
2019-01-14,1.853496920153852,37.496720334421774,20.42265253092979
2019-01-15,6.181663931303944,34.79711827110718,13.655417334198145
2019-01-16,4.061558583453741,25.0,12.628750599145537
2019-01-17,-0.5938627202966025,29.972788167407977,17.965777042199566
2019-01-18,1.7409067349525327,25.0,16.956995882166098
2019-01-19,-0.47398902524710973,27.54017535098727,22.49707907043473
2019-01-20,9.055898576622543,46.356918793439974,18.641467893822
2019-01-21,3.9518899578709537,25.0,20.13497902996989
2019-01-22,13.520487625629922,25.0,13.65666931153369
2019-01-23,3.880153726798422,35.95255371123592,12.976666480202233
2019-01-24,0.8100561628200702,25.0,18.943781980027122
2019-01-25,-3.048153654268215,25.0,20.221045916217093
2019-01-26,-4.327268121196415,35.220800309558854,35.28502445070115
2019-01-27,-3.064566310415204,25.0,14.660396770763024
2019-01-28,6.359088575176418,27.531981519731694,14.326219559808662
2019-01-29,7.734068725768381,37.65287538752342,19.489772516717935
2019-01-30,-2.548887607836927,34.74691160617491,14.083668354653764
2019-01-31,9.998501424940722,33.52113907589916,25.35068962199663
2019-02-01,3.2738578922649126,27.78428470047028,29.094703861520017
2019-02-02,6.588578563912069,35.19969516892502,22.12228612289957
2019-02-03,14.080751798889303,30.58633391002123,26.269431658166077
2019-02-04,10.668452964797464,36.72726963156327,26.343673009963858
2019-02-05,5.00577125359662,27.506398111387156,19.864695669722362
2019-02-06,2.056179691640094,30.97746126995303,30.96273648002693
2019-02-07,-4.083683772799236,25.0,22.839045524472542
2019-02-08,3.2424030482785016,33.11062658471328,28.07717086330542
2019-02-09,5.944806797743794,25.68076435574291,21.249185206511314
2019-02-10,2.2263486176587453,25.0,30.6144606484184
2019-02-11,6.667237608065909,37.03999176943359,21.785450345989627
2019-02-12,7.868534029389191,36.91326595392913,19.374992108764648
2019-02-13,6.520210948773069,42.9478501302483,31.110044560501038
2019-02-14,4.554146399961997,31.141833664011006,19.799136128431147
2019-02-15,8.806541484705779,39.86830165914307,21.243776242613965
2019-02-16,10.33150878097638,41.631115202570015,34.3053699916302
2019-02-17,2.827764396905229,40.9069014607241,34.36025577620872
2019-02-18,15.491781075043779,28.53928317723381,23.58049453096509
2019-02-19,8.100931390825028,38.62671923096884,24.316658477641393
2019-02-20,8.844254914115316,41.11233456681685,22.295581393803058
2019-02-21,12.44658396729141,37.881121240056935,21.055621969419757
2019-02-22,10.226456343327406,25.0,21.31293974844072
2019-02-23,13.980270004374438,40.092615722194125,24.902125975331302
2019-02-24,10.803754696178297,60.95295756740118,26.299697444004156
2019-02-25,6.458818544854828,35.567639435635186,27.161485156794512
2019-02-26,11.480707779507783,32.22807813691619,27.11466323493248
2019-02-27,4.1060457657124605,43.583558499010756,19.798692808390367
2019-02-28,10.518252671056418,43.31546030869161,22.73075605855555
2019-03-01,9.95936104997724,52.460991369296366,22.29640853224369
2019-03-02,9.234251982552813,28.29725054301373,25.987306578476964
2019-03-03,9.780731319847435,48.53233253306195,24.912776374936417
2019-03-04,1.162002592828859,47.46562866301678,32.93309332110401
2019-03-05,7.974687608606198,40.483075461256014,24.160958097339424
2019-03-06,11.328825468944238,45.634776107124104,22.622529887762255
2019-03-07,11.809385390752995,52.886043721351854,22.771538272710597
2019-03-08,6.016433066183229,51.65836711135435,29.16715273539547
2019-03-09,17.6272454676759,31.8489175590815,26.814528398740176
2019-03-10,7.110911007131028,51.824717402645014,22.533043561226926
2019-03-11,16.431321128456037,43.3203763405895,22.439277608343026
2019-03-12,13.86141716744492,45.040206733921764,28.036042358265497
2019-03-13,8.634868919857002,45.38769003446941,22.377730447628984
2019-03-14,20.88225950889702,43.4975701120174,30.625929269042906
2019-03-15,6.176349580432867,57.26135484661818,28.124998765650027
2019-03-16,16.878252132548457,44.85135464774127,22.42424375290156
2019-03-17,17.422448992517413,34.837276325253626,22.443269338889035
2019-03-18,9.20259095388333,42.44156590521254,43.57729281029046
2019-03-19,19.653261469138993,48.507836488285974,24.34418791276145
2019-03-20,11.575023718921926,59.35693453190066,24.315276302376564
2019-03-21,14.402114164202834,53.439477944120064,30.377877016413386
2019-03-22,14.392703458587375,39.24674428462235,36.71082268981622
2019-03-23,12.551047513346887,72.94735833612744,43.343869698009925
2019-03-24,17.407168509980615,51.08634505927766,28.99949615058171
2019-03-25,17.45013596760663,61.53537737267812,24.36010499809563
2019-03-26,4.868617418079767,47.6069235621251,22.435969968489786
2019-03-27,20.26057359104967,54.799952731922275,29.506212702273128
